"nspnID","beta.b2a.bsl","lrnR_Appet.b2a.bsl","lrnR_Aver.b2a.bsl","PavBias.b2a.bsl","irNoiseXi.b2a.bsl","GoBias.b2a.bsl","iLik.b2a.bsl","beta.b2a.fu1","lrnR_Appet.b2a.fu1","lrnR_Aver.b2a.fu1","PavBias.b2a.fu1","irNoiseXi.b2a.fu1","GoBias.b2a.fu1","iLik.b2a.fu1","beta.b2a.fu2","lrnR_Appet.b2a.fu2","lrnR_Aver.b2a.fu2","PavBias.b2a.fu2","irNoiseXi.b2a.fu2","GoBias.b2a.fu2","iLik.b2a.fu2"
43943,2.091807,0.587512,0.254431,0.278748,0.070472,-0.709883,-88.095482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44149,12.596202,0.124451,0.204621,0.320366,0.04209,0.017511,-50.036044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44180,6.639578,0.419972,0.02918,0.192912,0.348989,1.881362,-95.822329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44255,8.954355,0.209505,0.174542,0.056636,0.056428,2.566736,-50.786836,NA,NA,NA,NA,NA,NA,NA,10.379015,0.25158,0.094961,0.234394,0.086758,0.028905,-51.197792
44420,3.394967,0.120841,0.044441,0.522137,0.062243,0.666305,-84.806204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44487,3.255888,0.098544,0.038992,2.867163,0.157181,0.714864,-73.923344,NA,NA,NA,NA,NA,NA,NA,3.350276,0.686478,0.729928,0.040313,0.044882,0.081792,-73.903738
44503,3.115854,0.114528,0.0125,0.449865,0.04243,1.079368,-75.987404,NA,NA,NA,NA,NA,NA,NA,0.71176,0.105893,0.084997,0.137973,0.069119,0.499212,-102.398988
44545,15.85045,0.225656,0.056542,0.390601,0.027829,1.050131,-42.993051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44560,7.590205,0.167148,0.54474,0.226226,0.052313,-0.460471,-42.607189,NA,NA,NA,NA,NA,NA,NA,27.422813,0.195523,0.317812,0.184445,0.03687,1.138465,-22.756184
44602,2.841654,0.218481,0.127986,0.087896,0.084054,0.295857,-92.218488,NA,NA,NA,NA,NA,NA,NA,5.726452,0.081937,0.329584,0.089598,0.039174,-0.234458,-67.088974
44610,15.522912,0.030818,0.370827,1.120104,0.023963,1.115807,-21.610573,NA,NA,NA,NA,NA,NA,NA,7.747658,0.124464,0.15179,0.615526,0.030698,-0.637163,-49.00988
44644,5.27821,0.073255,0.115782,0.076556,0.048058,0.304467,-76.042308,NA,NA,NA,NA,NA,NA,NA,9.474688,0.367258,0.161846,0.062968,0.036677,1.387311,-41.734166
44719,18.589871,0.322149,0.031641,0.079765,0.046472,3.174419,-49.277884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44776,21.669751,0.031366,0.28152,1.247029,0.051064,0.604854,-39.842544,NA,NA,NA,NA,NA,NA,NA,3.381065,0.135083,0.095727,0.148061,0.06989,0.649458,-81.24194
44792,3.808841,0.533977,0.191673,0.109793,0.05572,0.161653,-77.192968,NA,NA,NA,NA,NA,NA,NA,1.746743,0.311779,0.113767,0.701568,0.065051,-0.051725,-94.705368
44818,5.106688,0.253839,0.070412,0.076083,0.042227,0.657306,-71.289524,NA,NA,NA,NA,NA,NA,NA,13.040985,0.23268,0.176048,0.120806,0.050926,0.400043,-34.737879
44826,4.476865,0.150439,0.646597,0.663812,0.049259,2.177031,-43.414153,NA,NA,NA,NA,NA,NA,NA,8.965782,0.261433,0.459196,0.159983,0.060508,0.898982,-38.453777
45021,7.398402,0.005097,0.304438,2.061524,0.049601,-0.0994,-84.136117,NA,NA,NA,NA,NA,NA,NA,4.782444,0.037251,0.225624,0.072505,0.057529,0.012106,-77.527414
45146,4.714109,0.096577,0.057963,0.75746,0.131966,1.194232,-84.79006,NA,NA,NA,NA,NA,NA,NA,8.10543,0.173451,0.271422,0.102873,0.036733,0.915256,-41.464875
45468,6.746636,0.05797,0.159866,0.188263,0.044824,-0.817428,-67.617084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45476,5.899554,0.064724,0.00871,1.780346,0.036715,0.459807,-76.137399,NA,NA,NA,NA,NA,NA,NA,1.769637,0.401756,0.485751,0.054156,0.063576,0.280217,-93.122366
45500,18.977559,0.071978,0.143122,0.306245,0.025643,1.23066,-38.423071,NA,NA,NA,NA,NA,NA,NA,9.659232,0.070606,0.716997,0.308786,0.031765,1.985591,-36.796055
45526,4.473042,0.297203,0.032283,0.075686,0.106113,0.130341,-88.749074,NA,NA,NA,NA,NA,NA,NA,15.766744,0.084734,0.014616,0.256787,0.040233,-0.086707,-77.074466
45534,7.893345,0.093024,0.054374,2.948324,0.034931,2.026859,-31.320175,NA,NA,NA,NA,NA,NA,NA,2.395603,0.494112,0.213949,0.577499,0.042405,0.609474,-76.110917
45591,0.867364,0.102752,0.052833,0.147051,0.084743,0.229331,-105.484307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45609,15.478988,0.129665,0.073509,0.63135,0.115453,-0.178875,-68.1218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45617,18.703463,0.069565,0.173377,2.056015,0.322778,-0.088645,-81.652908,NA,NA,NA,NA,NA,NA,NA,12.551571,0.082627,0.208617,1.063415,0.19248,0.009001,-71.016961
45641,10.326853,0.132847,0.448726,0.068792,0.140463,0.041795,-64.309458,NA,NA,NA,NA,NA,NA,NA,11.523114,0.090697,0.183965,0.374237,0.027546,0.801801,-36.224819
45682,12.955958,0.078184,0.047249,0.407593,0.039613,1.183933,-54.329858,NA,NA,NA,NA,NA,NA,NA,9.548271,0.153399,0.679163,0.685227,0.024562,2.036,-23.484153
45690,7.124183,0.074391,0.147507,0.368888,0.044871,-0.139927,-73.229112,NA,NA,NA,NA,NA,NA,NA,10.928067,0.338039,0.079035,0.104603,0.22445,1.954575,-82.698978
45708,16.219355,0.035108,0.123225,0.459781,0.087325,1.988462,-51.058831,NA,NA,NA,NA,NA,NA,NA,7.670588,0.079564,0.69215,0.338243,0.172598,1.529767,-70.349029
45773,11.65136,0.235013,0.089396,0.156853,0.081299,0.961582,-48.368691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45997,1.071207,0.092918,0.042868,0.19944,0.080686,1.89995,-66.097144,NA,NA,NA,NA,NA,NA,NA,0.775233,0.155795,0.108887,0.324462,0.067103,-0.027708,-104.623152
46193,10.124913,0.235475,0.040873,0.190092,0.029107,0.673051,-46.785456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46243,7.983168,0.123896,0.159115,0.099091,0.033867,-0.116319,-42.427545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46284,13.738625,0.110119,0.109804,1.150943,0.128784,2.019337,-55.075957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46318,14.670493,0.105501,0.425362,1.435175,0.155231,1.261865,-52.308458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46326,14.190277,0.273882,0.268672,0.159961,0.162965,0.895424,-53.824956,NA,NA,NA,NA,NA,NA,NA,5.503525,0.209832,0.081053,0.138032,0.054964,-0.193256,-59.745286
46334,8.626492,0.084135,0.456659,0.660065,0.04167,2.045722,-38.751309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46359,6.632597,0.318616,0.537741,0.084213,0.092115,1.628336,-57.884634,NA,NA,NA,NA,NA,NA,NA,8.756715,0.157921,0.289864,0.112577,0.061278,-0.161122,-50.951911
46375,8.815189,0.181835,0.031603,3.117709,0.04136,0.39319,-50.553729,NA,NA,NA,NA,NA,NA,NA,9.760197,0.078534,0.084037,1.714077,0.027132,1.250322,-42.226368
46383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46425,8.32593,0.047723,0.19154,1.49672,0.465264,0.823852,-93.75118,NA,NA,NA,NA,NA,NA,NA,2.218777,0.122422,0.090949,0.268481,0.062461,-0.026973,-97.594007
46466,5.43099,0.241104,0.4326,0.089672,0.108833,0.635409,-63.541495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46599,0.740849,0.057954,0.083573,0.358394,0.07988,-0.466473,-104.101175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46730,2.480879,0.098841,0.156801,0.398557,0.11243,1.506575,-75.733984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46839,1.284695,0.196967,0.345947,0.205913,0.080742,0.313846,-97.303122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46888,13.142892,0.205,0.074214,0.196228,0.112829,1.052238,-61.037685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46912,8.699259,0.248373,0.123705,0.084249,0.044066,0.944081,-48.502167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46920,7.203357,0.113601,0.018975,0.122002,0.259882,1.36933,-89.993285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46946,2.833135,0.255843,0.248622,0.197426,0.061445,1.286109,-78.419685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47118,2.319613,0.122332,0.027808,0.206171,0.031919,2.915679,-33.742536,NA,NA,NA,NA,NA,NA,NA,3.959509,0.162098,0.019097,4.140394,0.178271,1.911549,-82.186642
47142,6.049574,0.257432,0.149249,0.232002,0.070924,-0.34067,-63.759138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47159,9.550606,0.178768,0.022876,0.0983,0.031864,0.160198,-66.023345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47191,12.017404,0.33891,0.159127,0.057405,0.062515,1.487279,-43.288615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47225,5.190736,0.069615,0.366548,0.148496,0.083122,1.215602,-77.165942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47233,6.550985,0.06411,0.056093,0.37872,0.040338,1.724518,-62.088575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47258,47.49348,0.036634,0.048419,0.063269,0.045844,0.288285,-49.909053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47357,3.539264,0.341738,0.697211,0.102123,0.047392,0.250217,-53.652097,NA,NA,NA,NA,NA,NA,NA,6.370668,0.026708,0.228978,0.044109,0.059295,-0.947736,-75.196049
47365,7.145188,0.15016,0.046353,0.264693,0.062178,0.069789,-67.453979,NA,NA,NA,NA,NA,NA,NA,2.090338,0.073175,0.423707,0.102915,0.059364,0.075615,-94.662126
47506,6.489004,0.281112,0.405736,0.271505,0.075884,0.283676,-56.253882,NA,NA,NA,NA,NA,NA,NA,4.25251,0.684846,0.39766,0.07974,0.050105,0.590883,-61.747209
47563,4.679179,0.186327,0.045929,0.694379,0.110533,0.784368,-81.427562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47571,9.64901,0.113904,0.251704,0.180551,0.08497,0.632197,-49.813223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47589,5.609557,0.084908,0.91889,0.267108,0.029794,1.642065,-58.579963,NA,NA,NA,NA,NA,NA,NA,0.883097,0.080045,0.058933,0.142881,0.065073,-0.156349,-105.69233
47613,7.343991,0.072146,0.08917,0.293419,0.03747,1.735358,-63.259409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47720,2.451909,0.255226,0.044951,0.094691,0.075704,0.855045,-91.233166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47738,4.013669,0.079287,0.079594,0.054951,0.070684,0.324911,-93.981482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47761,2.03438,0.179055,0.111739,0.165051,0.05246,1.51002,-76.419842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47829,12.070795,0.210572,0.072104,0.149156,0.097265,0.733606,-54.171899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47837,2.94938,0.073774,0.143273,0.165609,0.065473,1.369772,-73.700607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47860,1.627994,0.245779,0.049999,0.523113,0.065419,0.746263,-91.608043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47878,5.423827,0.127683,0.12946,0.05906,0.054534,0.948568,-70.18409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47910,42.682916,0.029437,0.012713,0.380234,0.151832,-0.302701,-92.815306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47928,7.627938,0.207905,0.355261,0.167397,0.071711,0.416102,-41.595338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48132,9.600579,0.09927,0.035995,0.338726,0.058165,0.795698,-72.004691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48199,28.71911,0.13599,0.258476,1.121178,0.048316,1.561865,-22.51726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.067909,0.116459,0.056696,0.046116,0.040445,0.710261,-69.839149
48298,8.290692,0.079962,0.132381,0.324078,0.031473,-1.142746,-47.570437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48306,4.381055,0.03725,0.101466,0.087473,0.056757,-0.852877,-82.345345,NA,NA,NA,NA,NA,NA,NA,9.341345,0.060593,0.150151,0.040993,0.04967,-0.068946,-63.649334
48348,8.35319,0.163786,0.231393,0.185554,0.072063,1.497631,-50.430116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48363,5.618902,0.060595,0.367074,0.198259,0.064631,1.366332,-63.523404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48371,12.161116,0.392834,0.500775,0.144431,0.089965,1.746923,-49.330595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48397,22.916995,0.136215,0.245397,1.36017,0.059219,1.526965,-26.543242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48413,0.84246,0.110761,0.070396,0.202948,0.087169,1.216502,-87.659708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48421,4.145171,0.1244,0.051643,0.148689,0.066512,1.29079,-69.122918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48439,15.628936,0.063292,0.589999,0.047916,0.130202,-0.813894,-68.442642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48447,1.096736,0.166209,0.046283,0.248225,0.083911,0.309678,-101.844569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48454,5.75582,0.080382,0.045684,0.091877,0.046136,0.037582,-75.841365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48462,3.577731,0.100759,0.035725,1.964746,0.082322,1.170214,-72.485641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48470,2.831938,0.049621,0.472018,0.300159,0.049733,-1.370397,-72.410144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48504,14.585053,0.19267,0.317284,0.176323,0.137193,0.741617,-54.777764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48512,5.924091,0.404203,0.184064,0.29429,0.226141,1.252531,-81.746334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48520,0.870191,0.086457,0.057217,0.177657,0.088407,1.140341,-87.751224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59089,10.239422,0.085833,0.034004,0.21312,0.092376,0.67569,-72.522795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59113,3.216985,0.120528,0.105807,3.199121,0.194865,2.115905,-73.914696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59121,4.793589,0.060967,0.201768,0.148272,0.052893,-0.946458,-72.254599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59139,16.638857,0.379524,0.072142,0.608994,0.030314,0.300603,-43.911256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59147,2.13777,0.151254,0.03284,0.198279,0.023129,3.492406,-23.244905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59188,2.350313,0.145674,0.041319,0.201264,0.020591,3.646559,-16.810346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59220,14.777278,0.262117,0.151166,0.201669,0.062119,0.821724,-39.529387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59238,0.594871,0.060456,0.065896,0.182984,0.091681,0.690724,-100.501091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59246,2.26893,0.35735,0.517317,0.125045,0.076831,0.210875,-87.981713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59253,3.720451,0.109971,0.223649,0.813131,0.061702,1.492406,-65.804243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59261,9.416022,0.106284,0.360226,0.051934,0.15795,1.425902,-64.176911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59295,2.264357,0.081223,0.148705,0.165441,0.070561,-0.585575,-93.479267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59303,11.769671,0.163776,0.21306,0.100667,0.15757,0.869726,-57.905066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59311,6.738222,0.1609,0.201344,1.047378,0.03323,-0.61124,-53.782242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59329,7.94868,0.205109,0.011353,0.099355,0.15884,1.445657,-77.77623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59337,2.657612,0.074675,0.156931,1.108551,0.059931,0.761507,-81.699873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59386,6.258722,0.101372,0.071708,0.362478,0.053455,0.44702,-59.991449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59402,4.847973,0.106652,0.005112,0.076779,0.075627,0.781937,-98.164288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59477,8.708252,0.228725,0.153796,0.086618,0.043099,0.9548,-43.839059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59485,6.406685,0.320343,0.21541,0.057897,0.063447,1.497753,-51.269928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
